order_id,order_timestamp,order_value,num_items,product_category,payment_method,is_cod,customer_age_days,previous_orders,previous_delivered_orders,previous_rto_orders,previous_return_orders,previous_cancellations,customer_rto_rate,orders_last_7_days,orders_last_30_days,avg_previous_order_value,current_vs_avg_order_value,pincode_rto_rate,address_completeness_score,customer_location_type,delivery_attempt_history,order_hour,day_of_week,is_weekend,is_festival_period,is_rto,product_category_encoded,payment_method_encoded,customer_location_type_encoded
00000000-0000-0000-0000-0000230c6956,2024-07-18 09:02:26,920.0,4,Beauty,UPI,0,110,8,5,2,0,1,0.25,0,1,828.0,1.111,0.064,81.1,METRO,1.73,9,3,0,0,0,1,3,0
00000000-0000-0000-0000-00002955168b,2024-07-18 09:31:39,1322.0,5,Home,NETBANKING,0,8,0,0,0,0,0,0.0,1,4,1322.0,1.0,0.458,44.8,RURAL,1.5,9,3,0,0,0,5,2,1
00000000-0000-0000-0000-000033fb6000,2024-07-18 09:43:14,1125.0,5,Apparel,COD,1,84,4,2,2,0,0,0.5,2,4,728.0,1.545,0.343,79.2,TIER2,1.1,9,3,0,0,1,0,1,3
00000000-0000-0000-0000-00001b62a900,2024-07-18 09:52:21,99.0,4,Books,UPI,0,279,7,6,0,0,1,0.0,3,5,99.0,1.0,0.329,48.0,TIER2,1.6,9,3,0,0,1,2,3,3
00000000-0000-0000-0000-00003ea1e495,2024-07-18 10:09:33,490.0,6,Home,UPI,0,4,0,0,0,0,0,0.0,2,2,490.0,1.0,0.119,66.3,METRO,1.5,10,3,0,0,0,5,3,0
00000000-0000-0000-0000-00003b6b1ba5,2024-07-18 10:19:51,6645.0,6,Electronics,COD,1,365,0,0,0,0,0,0.0,2,5,6645.0,1.0,0.383,47.7,RURAL,1.5,10,3,0,0,0,3,1,1
00000000-0000-0000-0000-00005f9829a7,2024-07-18 10:32:17,470.0,1,Apparel,CARD,0,288,8,5,3,0,0,0.375,0,3,478.0,0.983,0.355,74.8,TIER2,1.19,10,3,0,0,0,0,0,3
00000000-0000-0000-0000-00006a4aab54,2024-07-18 11:17:38,724.0,3,Apparel,CARD,0,335,0,0,0,0,0,0.0,0,1,724.0,1.0,0.274,81.4,TIER1,1.5,11,3,0,0,0,0,0,2
00000000-0000-0000-0000-0000016b60d1,2024-07-18 11:36:17,386.0,4,Home,NETBANKING,0,102,0,0,0,0,0,0.0,1,4,386.0,1.0,0.078,80.4,METRO,1.5,11,3,0,0,0,5,2,0
00000000-0000-0000-0000-00000f55d4fa,2024-07-18 12:05:29,1016.0,5,Apparel,COD,1,105,3,3,0,0,0,0.0,1,5,620.0,1.639,0.33,65.6,TIER2,1.16,12,3,0,0,1,0,1,3
00000000-0000-0000-0000-00007180d66a,2024-07-18 12:38:14,180.0,4,Beauty,NETBANKING,0,104,2,1,0,0,0,0.0,0,2,213.0,0.845,0.13,92.6,METRO,1.1,12,3,0,0,1,1,2,0
00000000-0000-0000-0000-000029e72ffd,2024-07-18 12:39:50,258.0,6,Apparel,COD,1,1,0,0,0,0,0,0.0,2,5,258.0,1.0,0.108,89.7,METRO,1.5,12,3,0,0,0,0,1,0
00000000-0000-0000-0000-00003ce14a80,2024-07-18 12:42:05,791.0,1,Beauty,UPI,0,55,2,2,0,0,0,0.0,1,4,687.0,1.151,0.085,64.0,METRO,1.05,12,3,0,0,0,1,3,0
00000000-0000-0000-0000-0000059e3195,2024-07-18 12:47:23,874.0,1,Home,UPI,0,493,0,0,0,0,0,0.0,2,4,874.0,1.0,0.079,75.3,METRO,1.5,12,3,0,0,0,5,3,0
00000000-0000-0000-0000-00003a5ec796,2024-07-18 13:10:45,131.0,4,Books,CARD,0,369,4,3,0,0,0,0.0,1,3,99.0,1.323,0.258,76.7,TIER1,1.38,13,3,0,0,0,2,0,2
00000000-0000-0000-0000-000048707ba8,2024-07-18 13:23:01,1255.0,1,Apparel,UPI,0,96,2,2,0,0,0,0.0,1,3,809.0,1.551,0.383,65.6,RURAL,1.04,13,3,0,0,0,0,3,1
00000000-0000-0000-0000-00005b2466e2,2024-07-18 13:32:10,1033.0,4,Footwear,CARD,0,159,12,10,2,0,0,0.1667,0,2,887.0,1.165,0.046,69.7,METRO,1.28,13,3,0,0,0,4,0,0
00000000-0000-0000-0000-00001a999ea6,2024-07-18 13:37:09,2900.0,6,Home,UPI,0,42,0,0,0,0,0,0.0,1,3,2900.0,1.0,0.145,74.0,TIER1,1.5,13,3,0,0,0,5,3,2
00000000-0000-0000-0000-000023308c23,2024-07-18 13:46:35,444.0,5,Beauty,COD,1,267,12,7,4,0,0,0.3333,1,2,271.0,1.638,0.451,62.0,RURAL,1.3,13,3,0,0,1,1,1,1
00000000-0000-0000-0000-000055a462c0,2024-07-18 13:59:15,260.0,1,Books,NETBANKING,0,213,3,3,0,0,0,0.0,0,3,371.0,0.701,0.144,96.7,TIER1,1.01,13,3,0,0,0,2,2,2
00000000-0000-0000-0000-000069aa5881,2024-07-18 14:01:51,254.0,5,Beauty,NETBANKING,0,130,0,0,0,0,0,0.0,1,3,254.0,1.0,0.221,58.3,TIER2,1.5,14,3,0,0,0,1,2,3
00000000-0000-0000-0000-00003a95d421,2024-07-18 14:09:48,184.0,6,Beauty,UPI,0,44,0,0,0,0,0,0.0,1,3,184.0,1.0,0.191,69.8,TIER1,1.5,14,3,0,0,0,1,3,2
00000000-0000-0000-0000-0000697505bf,2024-07-18 14:18:54,1222.0,5,Footwear,COD,1,162,4,4,0,0,0,0.0,2,4,2116.0,0.578,0.206,83.8,TIER1,1.82,14,3,0,0,1,4,1,2
00000000-0000-0000-0000-000003c75749,2024-07-18 14:46:37,464.0,5,Sports,COD,1,209,14,11,3,0,2,0.2143,3,6,533.0,0.871,0.391,50.8,RURAL,1.1,14,3,0,0,0,6,1,1
00000000-0000-0000-0000-00000575d72f,2024-07-18 15:02:20,159.0,6,Books,NETBANKING,0,26,1,0,0,0,0,0.0,2,4,128.0,1.242,0.085,78.5,METRO,1.5,15,3,0,0,1,2,2,0
00000000-0000-0000-0000-00007b1c2bb7,2024-07-18 15:37:53,108.0,5,Books,CARD,0,229,19,17,2,0,0,0.1053,2,7,176.0,0.614,0.104,87.8,METRO,1.02,15,3,0,0,0,2,0,0
00000000-0000-0000-0000-0000340b032a,2024-07-18 15:54:20,159.0,4,Books,UPI,0,847,1,0,0,0,0,0.0,2,2,219.0,0.726,0.105,78.8,METRO,1.5,15,3,0,0,0,2,3,0
00000000-0000-0000-0000-000025932e09,2024-07-18 15:59:33,462.0,1,Beauty,CARD,0,181,4,3,0,0,0,0.0,1,2,507.0,0.911,0.141,72.9,METRO,1.19,15,3,0,0,0,1,0,0
00000000-0000-0000-0000-0000080de158,2024-07-18 16:33:05,668.0,5,Beauty,CARD,0,333,14,14,0,0,1,0.0,1,3,1034.0,0.646,0.477,58.4,RURAL,1.02,16,3,0,0,1,1,0,1
00000000-0000-0000-0000-0000706f4cc6,2024-07-18 16:50:31,309.0,2,Apparel,NETBANKING,0,43,1,1,0,0,0,0.0,0,1,480.0,0.644,0.242,73.7,TIER1,1.25,16,3,0,0,0,0,2,2
00000000-0000-0000-0000-00000970e50d,2024-07-18 17:04:21,834.0,5,Apparel,COD,1,602,4,4,0,0,0,0.0,1,2,951.0,0.877,0.246,93.6,TIER1,1.73,17,3,0,0,0,0,1,2
00000000-0000-0000-0000-0000414f2b13,2024-07-18 17:24:05,5316.0,3,Electronics,UPI,0,922,44,40,4,2,2,0.0909,0,3,6305.0,0.843,0.124,88.5,METRO,1.14,17,3,0,0,0,3,3,0
00000000-0000-0000-0000-000001ebe2ff,2024-07-18 17:26:26,823.0,2,Apparel,CARD,0,271,9,4,4,0,0,0.4444,0,2,1215.0,0.677,0.085,100.0,METRO,1.04,17,3,0,0,0,0,0,0
00000000-0000-0000-0000-000065c5553c,2024-07-18 17:53:08,3545.0,6,Sports,NETBANKING,0,86,6,5,1,0,0,0.1667,1,3,2259.0,1.569,0.41,50.3,RURAL,1.1,17,3,0,0,0,6,2,1
00000000-0000-0000-0000-000054d3328b,2024-07-18 18:07:37,530.0,3,Beauty,COD,1,49,4,4,0,0,0,0.0,2,6,766.0,0.692,0.21,77.8,TIER1,1.39,18,3,0,0,0,1,1,2
00000000-0000-0000-0000-00003590e7f3,2024-07-18 18:42:41,2338.0,2,Electronics,NETBANKING,0,21,1,0,0,0,0,0.0,2,4,1941.0,1.205,0.084,98.2,METRO,1.5,18,3,0,0,0,3,2,0
00000000-0000-0000-0000-0000234f611c,2024-07-18 19:28:16,135.0,6,Beauty,COD,1,389,10,8,1,0,0,0.1,0,2,99.0,1.364,0.236,84.1,TIER1,1.41,19,3,0,0,0,1,1,2
00000000-0000-0000-0000-000014004b48,2024-07-18 19:34:10,974.0,2,Home,CARD,0,397,10,9,1,0,2,0.1,2,6,1639.0,0.594,0.104,90.5,METRO,1.36,19,3,0,0,0,5,0,0
00000000-0000-0000-0000-00000cdfcc37,2024-07-18 19:46:28,383.0,3,Beauty,CARD,0,51,3,2,0,0,0,0.0,4,7,650.0,0.589,0.178,71.5,TIER1,1.23,19,3,0,0,0,1,0,2
00000000-0000-0000-0000-000054f8d2da,2024-07-18 19:46:57,620.0,6,Footwear,CARD,0,113,1,1,0,0,0,0.0,3,5,722.0,0.859,0.11,88.9,METRO,1.05,19,3,0,0,0,4,0,0
00000000-0000-0000-0000-000000464867,2024-07-18 19:47:45,1138.0,2,Apparel,CARD,0,85,0,0,0,0,0,0.0,1,3,1138.0,1.0,0.103,78.7,METRO,1.5,19,3,0,0,0,0,0,0
00000000-0000-0000-0000-00007454321f,2024-07-18 20:00:05,2797.0,1,Sports,UPI,0,35,0,0,0,0,0,0.0,0,3,2797.0,1.0,0.15,80.3,TIER1,1.5,20,3,0,0,0,6,3,2
00000000-0000-0000-0000-00003ab546ee,2024-07-18 20:46:36,1934.0,6,Electronics,UPI,0,51,2,1,0,0,0,0.0,2,6,3306.0,0.585,0.051,95.3,METRO,1.87,20,3,0,0,0,3,3,0
00000000-0000-0000-0000-0000593908f0,2024-07-18 20:54:05,1406.0,6,Home,CARD,0,468,26,14,11,0,3,0.4231,1,1,1829.0,0.769,0.339,73.6,TIER2,1.28,20,3,0,0,0,5,0,3
00000000-0000-0000-0000-00005477fa1e,2024-07-18 20:56:40,292.0,5,Beauty,COD,1,55,3,3,0,0,0,0.0,1,3,225.0,1.298,0.096,83.5,METRO,1.05,20,3,0,0,1,1,1,0
00000000-0000-0000-0000-00003838a695,2024-07-18 21:00:55,684.0,3,Home,CARD,0,15,0,0,0,0,0,0.0,1,5,684.0,1.0,0.206,78.6,TIER1,1.5,21,3,0,0,0,5,0,2
00000000-0000-0000-0000-000057686fac,2024-07-18 21:32:04,1420.0,5,Apparel,UPI,0,17,0,0,0,0,0,0.0,0,3,1420.0,1.0,0.092,85.1,METRO,1.5,21,3,0,0,0,0,3,0
00000000-0000-0000-0000-00006e75a0af,2024-07-18 21:33:45,1329.0,5,Home,COD,1,258,3,2,0,0,0,0.0,0,2,2223.0,0.598,0.478,47.1,RURAL,1.17,21,3,0,0,1,5,1,1
00000000-0000-0000-0000-000023f4182e,2024-07-18 21:39:57,485.0,5,Apparel,COD,1,163,1,1,0,0,0,0.0,1,8,347.0,1.398,0.315,58.0,TIER2,1.16,21,3,0,0,1,0,1,3
00000000-0000-0000-0000-000002a73123,2024-07-18 22:03:09,717.0,1,Apparel,CARD,0,163,4,2,1,0,0,0.25,0,5,483.0,1.484,0.179,94.4,TIER1,1.31,22,3,0,0,0,0,0,2
00000000-0000-0000-0000-00000a6e4146,2024-07-18 22:54:23,11339.0,5,Electronics,UPI,0,501,7,7,0,0,0,0.0,0,1,11297.0,1.004,0.142,57.5,TIER1,1.28,22,3,0,0,0,3,3,2
00000000-0000-0000-0000-00000711b252,2024-07-18 23:07:13,959.0,5,Apparel,CARD,0,52,2,1,0,0,0,0.0,0,6,1221.0,0.785,0.075,100.0,METRO,1.53,23,3,0,0,0,0,0,0
00000000-0000-0000-0000-000065221afc,2024-07-18 23:08:01,1426.0,1,Home,CARD,0,15,0,0,0,0,0,0.0,2,4,1426.0,1.0,0.495,58.2,RURAL,1.5,23,3,0,0,0,5,0,1
00000000-0000-0000-0000-000011603f31,2024-07-18 23:16:54,2723.0,1,Home,COD,1,128,10,9,0,0,2,0.0,1,3,1446.0,1.883,0.475,46.2,RURAL,1.26,23,3,0,0,0,5,1,1
00000000-0000-0000-0000-00007249c214,2024-07-18 23:25:15,748.0,4,Home,UPI,0,278,0,0,0,0,0,0.0,2,6,748.0,1.0,0.255,58.1,TIER2,1.5,23,3,0,0,0,5,3,3
00000000-0000-0000-0000-00007d1a3555,2024-07-18 23:45:56,771.0,4,Home,UPI,0,36,0,0,0,0,0,0.0,2,5,771.0,1.0,0.065,82.0,METRO,1.5,23,3,0,0,0,5,3,0
00000000-0000-0000-0000-00003cd71f26,2024-07-18 23:46:10,254.0,6,Apparel,UPI,0,262,1,0,0,0,0,0.0,2,4,135.0,1.881,0.085,78.1,METRO,1.5,23,3,0,0,0,0,3,0
00000000-0000-0000-0000-000039856e5d,2024-07-18 23:47:09,316.0,5,Home,COD,1,418,15,12,2,0,2,0.1333,1,2,338.0,0.935,0.435,39.9,RURAL,1.86,23,3,0,0,0,5,1,1
00000000-0000-0000-0000-000076158255,2024-07-18 23:52:03,2693.0,2,Sports,CARD,0,56,3,3,0,0,0,0.0,1,3,4580.0,0.588,0.126,77.7,METRO,1.23,23,3,0,0,0,6,0,0
00000000-0000-0000-0000-000061d8e1ff,2024-07-19 00:12:14,325.0,4,Apparel,UPI,0,532,0,0,0,0,0,0.0,5,8,325.0,1.0,0.056,97.3,METRO,1.5,0,4,0,0,0,0,3,0
00000000-0000-0000-0000-000046a87bd8,2024-07-19 00:16:11,651.0,2,Beauty,COD,1,368,14,10,3,0,1,0.2143,0,1,684.0,0.952,0.262,81.4,TIER2,1.17,0,4,0,0,0,1,1,3
00000000-0000-0000-0000-0000673d2412,2024-07-19 00:20:07,1592.0,2,Apparel,UPI,0,29,1,0,0,0,0,0.0,2,2,1189.0,1.339,0.325,52.9,TIER2,1.5,0,4,0,0,1,0,3,3
00000000-0000-0000-0000-0000025f3d52,2024-07-19 00:21:20,362.0,1,Footwear,UPI,0,9,0,0,0,0,0,0.0,3,6,362.0,1.0,0.036,78.9,METRO,1.5,0,4,0,0,0,4,3,0
00000000-0000-0000-0000-000016ca8a3d,2024-07-19 00:22:18,1503.0,6,Apparel,UPI,0,156,3,2,0,0,0,0.0,0,6,1691.0,0.889,0.225,70.5,TIER2,2.61,0,4,0,0,0,0,3,3
00000000-0000-0000-0000-00000ac1878b,2024-07-19 00:22:54,2153.0,5,Electronics,UPI,0,507,20,18,2,0,0,0.1,1,3,3375.0,0.638,0.201,64.0,TIER1,1.17,0,4,0,0,0,3,3,2
00000000-0000-0000-0000-00003b02f242,2024-07-19 00:24:53,99.0,3,Books,CARD,0,164,3,2,0,0,0,0.0,0,4,134.0,0.739,0.13,69.3,TIER1,1.11,0,4,0,0,0,2,0,2
00000000-0000-0000-0000-00001e15dc0c,2024-07-19 00:38:53,680.0,1,Apparel,COD,1,269,4,2,1,0,0,0.25,1,4,647.0,1.051,0.264,68.2,TIER1,1.5,0,4,0,0,0,0,1,2
00000000-0000-0000-0000-000057d3c2ec,2024-07-19 00:57:18,18780.0,5,Electronics,COD,1,183,2,1,0,0,0,0.0,1,3,27199.0,0.69,0.234,57.2,TIER1,1.53,0,4,0,0,1,3,1,2
00000000-0000-0000-0000-00005303efe8,2024-07-19 01:14:04,546.0,2,Footwear,COD,1,46,0,0,0,0,0,0.0,3,6,546.0,1.0,0.245,73.3,TIER2,1.5,1,4,0,0,1,4,1,3
00000000-0000-0000-0000-00007ee29deb,2024-07-19 01:15:21,377.0,3,Beauty,COD,1,42,2,2,0,0,0,0.0,0,3,418.0,0.902,0.233,51.8,TIER2,1.41,1,4,0,0,1,1,1,3
00000000-0000-0000-0000-00007f1509be,2024-07-19 02:14:09,541.0,6,Apparel,UPI,0,105,9,8,0,1,0,0.0,0,1,761.0,0.711,0.164,95.1,TIER1,1.27,2,4,0,0,0,0,3,2
00000000-0000-0000-0000-00002e64fce1,2024-07-19 02:28:17,1311.0,2,Footwear,CARD,0,78,6,4,1,0,0,0.1667,0,2,2288.0,0.573,0.256,66.6,TIER1,1.9,2,4,0,0,0,4,0,2
00000000-0000-0000-0000-00007efbdcda,2024-07-19 02:30:55,741.0,6,Beauty,UPI,0,125,1,0,0,0,0,0.0,2,2,961.0,0.771,0.216,48.0,TIER2,1.5,2,4,0,0,0,1,3,3
00000000-0000-0000-0000-00001fc8535e,2024-07-19 02:37:59,644.0,1,Footwear,UPI,0,292,25,17,7,0,0,0.28,1,4,437.0,1.474,0.264,74.5,TIER2,1.17,2,4,0,0,0,4,3,3
00000000-0000-0000-0000-000055475a39,2024-07-19 02:42:43,9878.0,3,Electronics,UPI,0,194,5,4,0,0,0,0.0,0,2,5139.0,1.922,0.238,51.4,TIER2,1.55,2,4,0,0,0,3,3,3
00000000-0000-0000-0000-000016958ad5,2024-07-19 02:51:13,1794.0,2,Home,COD,1,81,1,1,0,0,0,0.0,1,3,1562.0,1.149,0.324,57.4,TIER2,1.05,2,4,0,0,1,5,1,3
00000000-0000-0000-0000-0000126b5b81,2024-07-19 03:35:34,910.0,4,Sports,COD,1,678,15,11,3,0,1,0.2,1,4,1157.0,0.787,0.476,53.5,RURAL,1.16,3,4,0,0,1,6,1,1
00000000-0000-0000-0000-00002c65270c,2024-07-19 03:48:56,185.0,6,Books,UPI,0,21,0,0,0,0,0,0.0,0,3,185.0,1.0,0.102,76.5,METRO,1.5,3,4,0,0,0,2,3,0
00000000-0000-0000-0000-0000562a72c5,2024-07-19 04:08:28,99.0,5,Books,UPI,0,95,6,5,0,0,0,0.0,1,2,112.0,0.884,0.077,91.2,METRO,2.03,4,4,0,0,0,2,3,0
00000000-0000-0000-0000-0000485dcaf3,2024-07-19 04:12:33,10492.0,2,Electronics,UPI,0,229,16,14,2,0,1,0.125,1,2,16743.0,0.627,0.175,85.7,TIER1,1.06,4,4,0,0,0,3,3,2
00000000-0000-0000-0000-0000350f47a3,2024-07-19 04:13:42,378.0,6,Sports,CARD,0,164,6,5,0,0,0,0.0,2,3,351.0,1.077,0.294,86.9,TIER2,1.53,4,4,0,0,0,6,0,3
00000000-0000-0000-0000-00005c6bd9fb,2024-07-19 04:27:25,957.0,5,Apparel,UPI,0,111,7,6,0,0,0,0.0,2,3,861.0,1.111,0.499,48.3,RURAL,1.13,4,4,0,0,0,0,3,1
00000000-0000-0000-0000-00003ba72535,2024-07-19 04:47:47,143.0,4,Sports,NETBANKING,0,73,0,0,0,0,0,0.0,3,6,143.0,1.0,0.148,72.6,METRO,1.5,4,4,0,0,1,6,2,0
00000000-0000-0000-0000-00007c48628e,2024-07-19 04:57:48,252.0,6,Apparel,NETBANKING,0,16,0,0,0,0,0,0.0,2,4,252.0,1.0,0.352,57.4,TIER2,1.5,4,4,0,0,0,0,2,3
00000000-0000-0000-0000-0000345fbb12,2024-07-19 05:05:27,1650.0,6,Apparel,COD,1,1,0,0,0,0,0,0.0,0,4,1650.0,1.0,0.224,85.7,TIER2,1.5,5,4,0,0,0,0,1,3
00000000-0000-0000-0000-0000022e6bc9,2024-07-19 05:34:41,1550.0,1,Sports,NETBANKING,0,381,0,0,0,0,0,0.0,1,2,1550.0,1.0,0.069,99.6,METRO,1.5,5,4,0,0,0,6,2,0
00000000-0000-0000-0000-000079b70832,2024-07-19 06:07:39,1047.0,2,Footwear,COD,1,3,0,0,0,0,0,0.0,0,1,1047.0,1.0,0.226,56.9,TIER2,1.5,6,4,0,0,1,4,1,3
00000000-0000-0000-0000-000028a59b5c,2024-07-19 06:19:56,13981.0,5,Electronics,UPI,0,150,2,1,0,0,0,0.0,1,7,21967.0,0.636,0.246,68.3,TIER1,1.04,6,4,0,0,0,3,3,2
00000000-0000-0000-0000-00005f4daecc,2024-07-19 06:40:08,1481.0,3,Electronics,UPI,0,64,2,1,0,0,0,0.0,0,3,2212.0,0.67,0.14,86.1,METRO,1.34,6,4,0,0,0,3,3,0
00000000-0000-0000-0000-000004d65ebf,2024-07-19 06:53:42,1073.0,4,Home,COD,1,37,0,0,0,0,0,0.0,0,8,1073.0,1.0,0.117,89.6,TIER1,1.5,6,4,0,0,1,5,1,2
00000000-0000-0000-0000-0000465d1b83,2024-07-19 07:11:19,746.0,1,Apparel,UPI,0,252,1,0,0,0,0,0.0,0,3,426.0,1.751,0.098,72.7,TIER1,1.5,7,4,0,0,1,0,3,2
00000000-0000-0000-0000-00002d90d6aa,2024-07-19 07:50:14,1075.0,1,Sports,CARD,0,321,5,4,0,0,0,0.0,2,5,1313.0,0.819,0.331,62.9,TIER2,1.07,7,4,0,0,1,6,0,3
00000000-0000-0000-0000-00006d5e00f3,2024-07-19 08:09:03,1181.0,2,Home,CARD,0,788,15,14,1,1,0,0.0667,2,2,1939.0,0.609,0.065,91.2,METRO,1.01,8,4,0,0,0,5,0,0
00000000-0000-0000-0000-00003090edc0,2024-07-19 08:15:19,263.0,5,Apparel,UPI,0,78,0,0,0,0,0,0.0,0,0,263.0,1.0,0.128,77.7,METRO,1.5,8,4,0,0,1,0,3,0
00000000-0000-0000-0000-00005d970560,2024-07-19 08:21:40,2182.0,2,Apparel,CARD,0,484,10,9,1,0,0,0.1,1,2,1972.0,1.106,0.211,71.7,TIER2,1.75,8,4,0,0,0,0,0,3
00000000-0000-0000-0000-000038ea15e0,2024-07-19 08:33:35,282.0,3,Beauty,NETBANKING,0,332,2,2,0,0,0,0.0,1,4,442.0,0.638,0.451,60.6,RURAL,1.07,8,4,0,0,1,1,2,1
00000000-0000-0000-0000-000026fd616b,2024-07-19 08:38:53,273.0,3,Apparel,UPI,0,594,9,7,2,0,0,0.2222,2,3,265.0,1.03,0.239,74.4,TIER2,1.44,8,4,0,0,0,0,3,3
00000000-0000-0000-0000-00007618343e,2024-07-19 08:40:42,236.0,2,Books,UPI,0,118,0,0,0,0,0,0.0,2,8,236.0,1.0,0.099,92.3,METRO,1.5,8,4,0,0,1,2,3,0
00000000-0000-0000-0000-00005dd24e6e,2024-07-19 08:49:24,4533.0,2,Electronics,UPI,0,681,10,10,0,0,0,0.0,0,0,5633.0,0.805,0.258,78.5,TIER2,1.09,8,4,0,0,0,3,3,3
00000000-0000-0000-0000-000016c57870,2024-07-19 08:49:27,125.0,2,Apparel,UPI,0,380,3,2,0,0,0,0.0,1,7,99.0,1.263,0.243,77.4,TIER2,1.18,8,4,0,0,0,0,3,3
00000000-0000-0000-0000-000033466a13,2024-07-19 09:34:51,478.0,3,Footwear,UPI,0,230,8,6,1,0,0,0.125,1,2,602.0,0.794,0.156,78.9,TIER1,1.0,9,4,0,0,0,4,3,2
00000000-0000-0000-0000-00003cb0ecfd,2024-07-19 09:40:43,3538.0,1,Sports,COD,1,350,13,13,0,0,1,0.0,1,5,2068.0,1.711,0.362,82.0,TIER2,1.0,9,4,0,0,0,6,1,3
00000000-0000-0000-0000-000020d97276,2024-07-19 09:41:07,119.0,4,Books,COD,1,65,4,4,0,0,0,0.0,1,3,205.0,0.58,0.2,65.1,TIER1,1.02,9,4,0,0,1,2,1,2
00000000-0000-0000-0000-000047942ca5,2024-07-19 09:41:34,939.0,5,Home,CARD,0,52,1,0,0,0,0,0.0,1,1,1560.0,0.602,0.193,59.3,TIER1,1.5,9,4,0,0,1,5,0,2
00000000-0000-0000-0000-00005f6a836b,2024-07-19 10:20:36,933.0,2,Footwear,UPI,0,124,0,0,0,0,0,0.0,1,3,933.0,1.0,0.096,96.2,METRO,1.5,10,4,0,0,0,4,3,0
00000000-0000-0000-0000-00006d65fa76,2024-07-19 10:34:37,392.0,3,Apparel,NETBANKING,0,531,6,4,1,0,0,0.1667,2,5,204.0,1.922,0.074,80.6,METRO,1.1,10,4,0,0,0,0,2,0
00000000-0000-0000-0000-00000783a17a,2024-07-19 10:54:08,4761.0,6,Home,CARD,0,64,0,0,0,0,0,0.0,3,4,4761.0,1.0,0.261,67.0,TIER1,1.5,10,4,0,0,1,5,0,2
00000000-0000-0000-0000-0000021d1d44,2024-07-19 10:59:28,2043.0,6,Electronics,CARD,0,52,0,0,0,0,0,0.0,0,0,2043.0,1.0,0.046,50.4,METRO,1.5,10,4,0,0,0,3,0,0
00000000-0000-0000-0000-00000330b1ad,2024-07-19 11:14:58,439.0,2,Beauty,UPI,0,21,0,0,0,0,0,0.0,0,2,439.0,1.0,0.293,75.1,TIER2,1.5,11,4,0,0,0,1,3,3
00000000-0000-0000-0000-000066fafff2,2024-07-19 12:26:58,839.0,4,Sports,NETBANKING,0,52,2,2,0,0,0,0.0,0,3,622.0,1.349,0.174,78.6,TIER1,1.63,12,4,0,0,0,6,2,2
00000000-0000-0000-0000-00000b89fc41,2024-07-19 12:29:24,12382.0,6,Electronics,NETBANKING,0,16,0,0,0,0,0,0.0,0,4,12382.0,1.0,0.069,86.4,METRO,1.5,12,4,0,0,0,3,2,0
00000000-0000-0000-0000-000016b958b4,2024-07-19 12:29:43,1397.0,1,Sports,NETBANKING,0,65,0,0,0,0,0,0.0,2,8,1397.0,1.0,0.223,70.7,TIER2,1.5,12,4,0,0,1,6,2,3
00000000-0000-0000-0000-0000096dbe61,2024-07-19 12:36:49,1782.0,4,Apparel,COD,1,12,0,0,0,0,0,0.0,0,3,1782.0,1.0,0.461,53.0,RURAL,1.5,12,4,0,0,0,0,1,1
00000000-0000-0000-0000-00003477e714,2024-07-19 13:37:10,576.0,1,Sports,UPI,0,703,23,17,6,1,0,0.2609,3,3,490.0,1.176,0.08,88.5,METRO,1.3,13,4,0,0,0,6,3,0
00000000-0000-0000-0000-0000590378e0,2024-07-19 13:37:37,302.0,1,Apparel,NETBANKING,0,172,0,0,0,0,0,0.0,0,4,302.0,1.0,0.13,77.2,METRO,1.5,13,4,0,0,0,0,2,0
00000000-0000-0000-0000-0000083427f0,2024-07-19 14:09:32,832.0,4,Apparel,UPI,0,3,0,0,0,0,0,0.0,0,4,832.0,1.0,0.143,50.3,TIER1,1.5,14,4,0,0,0,0,3,2
00000000-0000-0000-0000-0000510fa48c,2024-07-19 14:23:02,5989.0,4,Home,COD,1,60,4,3,0,0,0,0.0,4,5,8951.0,0.669,0.473,34.7,RURAL,1.5,14,4,0,0,1,5,1,1
00000000-0000-0000-0000-00000d61b1bb,2024-07-19 14:36:01,1067.0,2,Home,CARD,0,1013,25,20,4,1,2,0.16,1,2,1340.0,0.796,0.246,66.2,TIER1,1.03,14,4,0,0,0,5,0,2
00000000-0000-0000-0000-000048fb762d,2024-07-19 14:52:03,636.0,5,Apparel,UPI,0,119,1,0,0,0,0,0.0,1,1,938.0,0.678,0.442,67.5,RURAL,1.5,14,4,0,0,1,0,3,1
00000000-0000-0000-0000-00002067dd17,2024-07-19 15:03:51,796.0,5,Sports,CARD,0,356,7,7,0,0,0,0.0,4,7,934.0,0.852,0.083,95.4,METRO,1.03,15,4,0,0,0,6,0,0
00000000-0000-0000-0000-00002a80ae9b,2024-07-19 15:09:38,715.0,5,Sports,CARD,0,17,0,0,0,0,0,0.0,0,1,715.0,1.0,0.074,77.5,METRO,1.5,15,4,0,0,0,6,0,0
00000000-0000-0000-0000-000058e97067,2024-07-19 15:16:05,126.0,4,Beauty,UPI,0,309,20,17,2,1,0,0.1,2,4,118.0,1.068,0.09,72.5,METRO,1.36,15,4,0,0,0,1,3,0
00000000-0000-0000-0000-00006ea0f6ce,2024-07-19 15:48:17,1554.0,6,Footwear,CARD,0,120,1,0,0,0,0,0.0,2,5,1171.0,1.327,0.129,77.5,TIER1,1.5,15,4,0,0,0,4,0,2
